"REF_DATE","GEO","DGUID","Month of death","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Yukon, place of residence","2021A000260","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216635","12.10.2","7.6","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, October","Number of deaths","Number","223","units","0","v21216636","12.11.1","20","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216637","12.11.2","7.6","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, November","Number of deaths","Number","223","units","0","v21216638","12.12.1","30","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216639","12.12.2","11.5","","","","1"
"2019","Yukon, place of residence","2021A000260","Month of death, December","Number of deaths","Number","223","units","0","v21216640","12.13.1","24","","","","0"
"2019","Yukon, place of residence","2021A000260","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216641","12.13.2","9.2","","","","1"
"2019","Northwest Territories including Nunavut, place of residence","","Total, month of death","Number of deaths","Number","223","units","0","v21216642","13.1.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216643","13.1.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, January","Number of deaths","Number","223","units","0","v21216644","13.2.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216645","13.2.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, February","Number of deaths","Number","223","units","0","v21216646","13.3.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216647","13.3.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, March","Number of deaths","Number","223","units","0","v21216648","13.4.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216649","13.4.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, April","Number of deaths","Number","223","units","0","v21216650","13.5.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216651","13.5.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, May","Number of deaths","Number","223","units","0","v21216652","13.6.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216653","13.6.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, June","Number of deaths","Number","223","units","0","v21216654","13.7.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216655","13.7.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, July","Number of deaths","Number","223","units","0","v21216656","13.8.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216657","13.8.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, August","Number of deaths","Number","223","units","0","v21216658","13.9.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216659","13.9.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, September","Number of deaths","Number","223","units","0","v21216660","13.10.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216661","13.10.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, October","Number of deaths","Number","223","units","0","v21216662","13.11.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, October","Percentage of deaths","Percentage","242","units","0","v21216663","13.11.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, November","Number of deaths","Number","223","units","0","v21216664","13.12.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, November","Percentage of deaths","Percentage","242","units","0","v21216665","13.12.2","","..","","t","1"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, December","Number of deaths","Number","223","units","0","v21216666","13.13.1","","..","","t","0"
"2019","Northwest Territories including Nunavut, place of residence","","Month of death, December","Percentage of deaths","Percentage","242","units","0","v21216667","13.13.2","","..","","t","1"
"2019","Northwest Territories, place of residence","2021A000261","Total, month of death","Number of deaths","Number","223","units","0","v21216668","14.1.1","226","","","","0"
"2019","Northwest Territories, place of residence","2021A000261","Total, month of death","Percentage of deaths","Percentage","242","units","0","v21216669","14.1.2","100.0","","","","1"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, January","Number of deaths","Number","223","units","0","v21216670","14.2.1","22","","","","0"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, January","Percentage of deaths","Percentage","242","units","0","v21216671","14.2.2","9.7","","","","1"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, February","Number of deaths","Number","223","units","0","v21216672","14.3.1","17","","","","0"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, February","Percentage of deaths","Percentage","242","units","0","v21216673","14.3.2","7.5","","","","1"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, March","Number of deaths","Number","223","units","0","v21216674","14.4.1","10","","","","0"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, March","Percentage of deaths","Percentage","242","units","0","v21216675","14.4.2","4.4","","","","1"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, April","Number of deaths","Number","223","units","0","v21216676","14.5.1","15","","","","0"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, April","Percentage of deaths","Percentage","242","units","0","v21216677","14.5.2","6.6","","","","1"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, May","Number of deaths","Number","223","units","0","v21216678","14.6.1","23","","","","0"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, May","Percentage of deaths","Percentage","242","units","0","v21216679","14.6.2","10.2","","","","1"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, June","Number of deaths","Number","223","units","0","v21216680","14.7.1","22","","","","0"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, June","Percentage of deaths","Percentage","242","units","0","v21216681","14.7.2","9.7","","","","1"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, July","Number of deaths","Number","223","units","0","v21216682","14.8.1","25","","","","0"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, July","Percentage of deaths","Percentage","242","units","0","v21216683","14.8.2","11.1","","","","1"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, August","Number of deaths","Number","223","units","0","v21216684","14.9.1","21","","","","0"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, August","Percentage of deaths","Percentage","242","units","0","v21216685","14.9.2","9.3","","","","1"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, September","Number of deaths","Number","223","units","0","v21216686","14.10.1","17","","","","0"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, September","Percentage of deaths","Percentage","242","units","0","v21216687","14.10.2","7.5","","","","1"
"2019","Northwest Territories, place of residence","2021A000261","Month of death, October","Number of deaths","Number","223","units","0","v21216688","14.11.1","19","","","","0"
